SENT_ID	MDD	NDD	MAXIMUM_TREE_DEPTH	#_OF_TOKENS	#_OF_CLAUSES	#_OF_T-UNITS	CLAUSES_PER_T-UNIT
ssj302.1840.6494	2.076923076923077	1.356306126405026	4	15	1	1	1.0
ssj116.727.2736	2.2666666666666666	1.6343270657052635	5	22	4	2	2.0
ssj359.2072.7334	2.7777777777777777	1.1166818119760462	6	23	5	3	1.6666666666666667
ssj231.1537.5564	n/a	n/a	2	2	1	1	1.0
ssj130.823.3101	1.8333333333333333	0.6363175213236846	4	9	2	1	2.0
ssj459.2520.8945	2.9166666666666665	1.2117326840325047	7	29	4	3	1.3333333333333333
ssj201.1357.4911	4.0	1.4787555303668967	5	26	4	3	1.3333333333333333
ssj463.2526.8971	2.4705882352941178	1.316869354018006	5	21	4	3	1.3333333333333333
ssj178.1202.4392	2.0	1.2101840643252146	5	17	2	2	1.0
ssj279.1729.6125	2.8125	1.0453677741492975	5	18	3	2	1.5
elexiswsd1.479.sl.131296	2.111111111111111	1.2472776214519161	4	12	1	1	1.0
ssj130.821.3081	1.6	0.6812889172512874	3	8	2	2	1.0
elexiswsd1.1444.sl.132266	1.8	0.9100794718748765	3	7	1	1	1.0
elexiswsd1.1361.sl.132183	1.8823529411764706	1.7570391878122542	5	19	1	1	1.0
ssj27.146.592	2.0	1.3013448427221919	3	11	1	1	1.0
ssj166.1141.4208	2.4	1.1717035437571504	3	13	2	2	1.0
ssj378.2170.7706	2.1666666666666665	1.7117167615545186	7	22	1	1	1.0
ssj425.2366.8319	2.375	1.4171766582473135	5	18	1	1	1.0
ssj426.2372.8339	2.210526315789474	1.3721360310262378	7	25	5	2	2.5
ssj45.275.1114	2.2	1.7168602866838576	4	18	2	1	2.0
ssj116.734.2770	3.0	0.6496414920651304	3	14	2	1	2.0
ssj304.1848.6535	1.75	1.02941112723855	3	7	1	1	1.0
elexiswsd1.1171.sl.131990	1.8	1.2566530621548493	5	12	1	1	1.0
ssj27.162.660	2.5454545454545454	1.8536653141963249	5	27	4	3	1.3333333333333333
ssj36.212.866	2.238095238095238	1.2659421992091309	9	30	4	3	1.3333333333333333
ssj437.2404.8440	2.56	1.016004244222602	7	29	2	1	2.0
elexiswsd1.1117.sl.131936	2.4166666666666665	1.642538823426295	4	15	2	1	2.0
ssj35.203.812	2.0	1.3013448427221919	4	11	1	1	1.0
ssj126.800.3024	2.75	1.819879328389493	6	32	6	2	3.0
ssj400.2242.7922	2.6666666666666665	0.464356625936356	5	9	1	1	1.0
ssj284.1746.6211	1.0	0.34657359027997275	2	3	1	1	1.0
ssj203.1366.4960	2.0	1.0986122886681098	4	11	1	1	1.0
ssj108.685.2593	1.5	0.49041462650586304	2	4	1	1	1.0
ssj325.1943.6912	2.6	1.7413023281487445	7	24	2	1	2.0
ssj440.2413.8476	2.4	1.1717035437571504	4	13	3	2	1.5
ssj276.1710.6079	2.3333333333333335	1.3499267169490157	3	13	1	1	1.0
ssj471.2557.9108	2.8666666666666667	1.620403850767382	6	35	3	2	1.5
elexiswsd1.1147.sl.131966	2.8333333333333335	1.3766870786475778	5	22	2	1	2.0
ssj320.1906.6798	2.6666666666666665	0.8109302162163288	2	8	1	1	1.0
ssj82.538.2045	3.933333333333333	1.3708322188674862	5	17	1	1	1.0
ssj383.2182.7743	2.5555555555555554	1.8609413409062572	7	22	3	2	1.5
ssj169.1153.4230	2.533333333333333	1.6669424668209296	7	35	3	2	1.5
ssj480.2588.9244	1.8	1.6621181702630135	4	13	2	1	2.0
ssj246.1596.5787	3.869565217391304	0.21460495416158468	6	27	4	3	1.3333333333333333
ssj152.1034.3866	2.357142857142857	0.8086520232363803	6	18	3	3	1.0
ssj470.2551.9078	2.8666666666666667	1.5433285108537529	4	17	1	1	1.0
ssj94.620.2363	1.5	0.6342556627317537	4	7	1	1	1.0
ssj292.1778.6306	1.625	1.3589319112752674	4	10	1	1	1.0
elexiswsd1.724.sl.131542	1.6666666666666667	1.4836663995161465	10	22	3	1	3.0
ssj312.1877.6658	2.125	1.3845612571316472	5	10	1	1	1.0
ssj4.16.57	3.769230769230769	0.7603226942987287	4	20	1	1	1.0
ssj424.2360.8298	3.4166666666666665	0.5630940523117476	3	16	2	2	1.0
elexiswsd1.175.sl.130991	2.0	1.3784201826358211	4	11	1	1	1.0
ssj328.1965.6991	1.4285714285714286	1.4209990868059745	4	9	1	1	1.0
ssj456.2510.8885	3.8823529411764706	1.2114578205549213	7	44	3	2	1.5
elexiswsd1.887.sl.131706	2.5833333333333335	0.842678914530909	6	15	2	1	2.0
ssj45.274.1097	2.230769230769231	1.6790758426050163	5	17	1	1	1.0
ssj161.1109.4096	3.2954545454545454	1.672505782984474	9	51	7	3	2.3333333333333335
ssj131.827.3154	3.8	0.9675840262617056	3	13	1	1	1.0
ssj446.2435.8552	1.8181818181818181	1.4969903702575924	5	14	3	2	1.5
ssj75.483.1809	2.5	1.9422231188289558	7	22	3	1	3.0
ssj101.651.2489	3.1052631578947367	1.6215957035747097	4	23	1	1	1.0
ssj470.2553.9091	1.9444444444444444	1.5849285315718835	7	21	2	2	1.0
ssj162.1116.4119	2.423076923076923	1.8426223693088002	6	29	2	2	1.0
ssj449.2464.8617	1.5	1.0397207708399179	3	8	2	2	1.0
ssj434.2392.8394	1.75	1.2848239391215455	4	10	2	1	2.0
ssj116.723.2708	3.142857142857143	0.867543541064572	4	9	1	1	1.0
ssj377.2168.7691	2.5384615384615383	1.7372108358457155	7	32	5	1	5.0
ssj445.2429.8518	2.6666666666666665	1.4605717082814593	4	14	1	1	1.0
ssj115.716.2687	1.5	0.49041462650586304	3	4	1	1	1.0
elexiswsd1.1293.sl.132112	2.933333333333333	0.9710328482949994	5	21	2	1	2.0
ssj300.1820.6446	2.4210526315789473	1.281164252820511	7	24	2	1	2.0
ssj38.222.903	2.6666666666666665	1.412916618379297	5	19	2	2	1.0
ssj161.1096.4071	1.5	1.3274028432916989	5	10	1	1	1.0
ssj300.1824.6460	2.76	0.5942072327050418	9	31	2	1	2.0
ssj193.1267.4585	2.0	0.4581453659370775	3	7	1	1	1.0
ssj346.2019.7161	3.4444444444444446	1.706289388576151	5	21	2	1	2.0
ssj299.1815.6430	1.9090909090909092	0.8988940617541055	5	14	2	1	2.0
ssj404.2254.7958	3.5	0.2451031682816275	3	14	1	1	1.0
ssj484.2606.9277	2.0	0.1438410362258906	4	7	1	1	1.0
ssj367.2099.7450	1.375	1.6171467743354109	4	10	1	1	1.0
elexiswsd1.963.sl.131782	1.8	0.7662384356489861	3	7	1	1	1.0
ssj477.2578.9189	3.276923076923077	2.345474618082113	8	76	9	5	1.8
ssj90.596.2251	1.7142857142857142	1.3298383084089973	3	9	1	1	1.0
ssj5.30.95	2.3	1.2142631581759464	4	13	2	2	1.0
elexiswsd1.1211.sl.132030	1.9444444444444444	1.3295157196888883	8	22	3	1	3.0
ssj279.1731.6133	2.875	0.016331903409395793	3	11	2	1	2.0
elexiswsd1.1542.sl.132367	2.3333333333333335	1.840341343454879	6	21	2	2	1.0
ssj5.28.87	1.5714285714285714	1.3256889070016495	4	9	2	1	2.0
ssj13.60.254	2.2857142857142856	0.8394236819031342	4	9	2	1	2.0
elexiswsd1.107.sl.130923	2.090909090909091	1.2660676494854564	5	15	1	1	1.0
ssj131.825.3118	3.2	0.19087429074542417	5	19	3	2	1.5
ssj199.1335.4824	3.1818181818181817	1.1401071363762518	3	13	1	1	1.0
ssj451.2482.8711	2.7	1.1977615443266574	4	13	3	1	3.0
ssj328.1965.6993	2.142857142857143	0.21081502248076	4	10	1	1	1.0
ssj406.2264.7983	2.361111111111111	1.6257743317537938	12	42	5	2	2.5
ssj93.611.2314	1.5	0.2876820724517809	4	6	1	1	1.0
ssj200.1337.4832	2.25	0.5753641449035618	3	11	2	2	1.0
ssj328.1965.6994	1.9090909090909092	1.1016266158081875	5	14	2	1	2.0
elexiswsd1.1536.sl.132361	4.866666666666666	0.22838413949507597	6	19	2	1	2.0
ssj78.513.1932	2.8125	1.0453677741492975	4	19	2	2	1.0
ssj296.1808.6403	1.5714285714285714	1.3256889070016495	4	9	1	1	1.0
ssj194.1312.4736	2.7222222222222223	1.8300316998535109	5	22	4	2	2.0
ssj292.1781.6325	2.8	1.4756982298669696	7	28	4	3	1.3333333333333333
ssj370.2114.7515	3.4615384615384617	0.8454805026390354	4	17	3	3	1.0
elexiswsd1.812.sl.131630	2.875	0.33024168687057687	6	10	1	1	1.0
ssj280.1736.6155	2.5	1.2991176675475016	4	15	2	1	2.0
ssj142.936.3582	2.933333333333333	1.0826046239521043	4	18	2	2	1.0
elexiswsd1.1161.sl.131980	3.608695652173913	0.8337068604311815	6	28	1	1	1.0
elexiswsd1.775.sl.131593	2.1538461538461537	1.4110992606311288	4	16	2	2	1.0
ssj422.2348.8271	2.588235294117647	1.270349338383113	6	20	2	1	2.0
ssj435.2399.8420	1.9166666666666667	1.1411719030869054	6	14	1	1	1.0
ssj47.318.1301	1.0	0.0	2	3	1	1	1.0
ssj252.1625.5865	1.6	1.3744360978112327	5	12	2	1	2.0
ssj438.2408.8459	n/a	n/a	2	3	1	1	1.0
ssj90.592.2235	3.1538461538461537	1.3763052943819973	6	35	3	3	1.0
ssj472.2561.9125	2.6	1.3470736479666092	6	24	3	1	3.0
ssj131.827.3156	1.625	1.2473601356181625	5	10	1	1	1.0
elexiswsd1.1045.sl.131864	2.6666666666666665	1.6479184330021646	7	28	3	1	3.0
elexiswsd1.561.sl.131378	3.75	1.203172163642449	4	14	1	1	1.0
ssj384.2201.7802	1.4285714285714286	1.3094273111488697	3	9	2	2	1.0
ssj315.1886.6718	1.0	0.8958797346140274	3	4	1	1	1.0
elexiswsd1.905.sl.131724	2.6842105263157894	1.7673075147561033	5	25	3	1	3.0
ssj238.1566.5678	3.1875	1.6133518117552368	6	18	1	1	1.0
ssj368.2102.7470	2.4166666666666665	0.9093702890295814	5	19	2	1	2.0
ssj434.2395.8408	2.176470588235294	1.837849739839285	5	20	2	1	2.0
ssj63.392.1548	5.086956521739131	1.039679677764078	5	26	2	2	1.0
elexiswsd1.1301.sl.132121	2.0	0.5493061443340547	2	5	1	1	1.0
ssj452.2491.8755	2.0833333333333335	0.8550577400937722	5	15	3	3	1.0
ssj235.1559.5634	3.525	0.5845592907927364	9	47	5	4	1.25
ssj93.617.2341	2.4	1.1717035437571504	5	17	2	2	1.0
ssj344.2008.7131	2.35	1.6164058831485846	7	23	2	1	2.0
ssj194.1310.4726	2.533333333333333	1.523101430595039	6	19	3	2	1.5
ssj226.1483.5404	3.142857142857143	1.0702760951186543	5	32	4	3	1.3333333333333333
ssj336.1982.7040	2.0	1.0074515102711326	3	8	1	1	1.0
elexiswsd1.284.sl.131100	2.1666666666666665	0.46926343666051834	6	16	3	3	1.0
ssj38.232.933	2.6315789473684212	1.6032477519896242	5	26	5	2	2.5
ssj45.280.1134	1.5	0.05889151782819164	2	4	1	1	1.0
ssj220.1452.5269	1.8	0.2169322913149312	4	10	1	1	1.0
ssj59.365.1471	2.375	1.2144441041932315	5	19	3	3	1.0
ssj27.159.651	2.125	1.4372415149605609	6	19	4	2	2.0
ssj455.2503.8794	2.4444444444444446	0.8979415932059585	6	23	3	2	1.5
ssj131.828.3165	1.8	0.7662384356489861	3	7	1	1	1.0
elexiswsd1.365.sl.131181	1.7142857142857142	1.127105754354915	5	9	1	1	1.0
ssj26.127.529	1.5714285714285714	1.214117131344545	4	9	1	1	1.0
ssj358.2068.7322	2.96875	0.6447269625990489	8	37	5	3	1.6666666666666667
ssj184.1228.4459	2.5714285714285716	1.729092156517883	7	19	2	1	2.0
ssj194.1312.4740	2.0	1.3940464543878732	5	16	2	1	2.0
ssj126.810.3054	2.5555555555555554	1.3116351965722024	6	21	2	2	1.0
ssj46.291.1172	1.4	1.1613939001557827	3	7	1	1	1.0
elexiswsd1.715.sl.131533	2.1538461538461537	1.666512072514124	4	15	1	1	1.0
ssj428.2377.8357	3.0833333333333335	2.3663468972029085	6	42	5	3	1.6666666666666667
ssj44.268.1074	2.5555555555555554	0.9650616062922298	3	12	2	2	1.0
ssj193.1278.4621	1.3333333333333333	0.2616240718822739	3	5	1	1	1.0
ssj95.624.2386	1.8333333333333333	0.2897439310437119	4	8	2	2	1.0
elexiswsd1.356.sl.131172	2.8333333333333335	0.7503055943998939	4	15	2	1	2.0
elexiswsd1.1373.sl.132195	2.3	1.4696759700589417	4	13	2	1	2.0
ssj154.1052.3939	2.272727272727273	1.0711142648893002	4	15	2	2	1.0
ssj13.55.242	2.5	1.7278427834731125	5	28	2	1	2.0
ssj194.1312.4739	3.111111111111111	0.9365874303567818	4	13	1	1	1.0
elexiswsd1.1185.sl.132004	1.5714285714285714	1.0702760951186543	4	9	1	1	1.0
elexiswsd1.135.sl.130951	1.9333333333333333	1.4994984278838914	6	18	2	1	2.0
elexiswsd1.1180.sl.131999	2.0	1.0845268501847616	4	9	1	1	1.0
ssj77.501.1876	2.0	0.9547712524422192	4	12	2	1	2.0
ssj349.2036.7210	2.4545454545454546	0.8503121875272815	5	14	2	2	1.0
ssj367.2100.7458	2.4705882352941178	1.316869354018006	6	21	2	2	1.0
ssj410.2278.8037	3.3684210526315788	0.6043489756699615	5	26	4	3	1.3333333333333333
ssj366.2097.7434	2.65	1.7222541331780499	4	23	1	1	1.0
ssj440.2412.8473	2.3333333333333335	0.9444616088408514	5	15	1	1	1.0
ssj310.1868.6629	3.230769230769231	0.1097544179089367	4	16	1	1	1.0
ssj162.1113.4107	3.176470588235294	1.2337910440477062	5	22	4	2	2.0
ssj479.2584.9229	2.5833333333333335	1.2663278447245108	6	16	1	1	1.0
ssj334.1977.7025	1.9375	1.529614835091576	7	20	3	1	3.0
ssj20.92.389	1.6666666666666667	1.078201291407982	4	8	1	1	1.0
ssj449.2460.8602	2.2142857142857144	1.5643195607776597	9	32	4	2	2.0
elexiswsd1.129.sl.130945	2.0588235294117645	1.4991909108119608	7	21	3	1	3.0
ssj325.1946.6918	2.9444444444444446	0.7118393135720978	4	21	3	2	1.5
ssj116.730.2753	3.2	0.011858263308657958	6	13	3	1	3.0
ssj432.2383.8368	3.6153846153846154	1.279751113213015	4	15	1	1	1.0
elexiswsd1.591.sl.131408	2.125	1.3256697393034558	5	19	2	1	2.0
ssj154.1048.3928	2.0	1.4852072327848507	5	15	1	1	1.0
ssj477.2579.9210	7.387096774193548	0.28274119682652027	6	46	1	1	1.0
ssj409.2273.8028	n/a	n/a	2	3	1	1	1.0
ssj55.352.1420	4.0	0.6608779199911599	7	25	3	2	1.5
elexiswsd1.870.sl.131689	1.4	1.017552863929892	4	7	1	1	1.0
ssj369.2108.7487	1.875	0.9604182557515986	5	12	3	1	3.0
ssj75.474.1776	2.111111111111111	1.0445450673978338	3	11	1	1	1.0
ssj456.2512.8898	2.1875	1.152841166204313	5	18	3	2	1.5
elexiswsd1.1100.sl.131919	2.772727272727273	1.7681431407581627	7	28	3	1	3.0
ssj225.1470.5356	2.7142857142857144	0.025573755583470595	4	10	2	1	2.0
ssj358.2064.7302	1.8333333333333333	0.9828911116036572	3	8	1	1	1.0
ssj211.1400.5084	1.8	1.1128120259289587	4	7	1	1	1.0
ssj370.2118.7537	3.892857142857143	1.1116778392507125	5	32	4	3	1.3333333333333333
elexiswsd1.680.sl.131498	1.8888888888888888	1.0119296662821677	4	11	1	1	1.0
ssj163.1119.4132	1.4285714285714286	1.3094273111488697	4	9	1	1	1.0
elexiswsd1.1408.sl.132230	2.230769230769231	0.8267017964858037	5	18	2	1	2.0
elexiswsd1.1517.sl.132342	2.7142857142857144	0.8703059790305571	5	18	3	1	3.0
ssj156.1061.3961	2.357142857142857	1.2667973891734579	7	16	2	1	2.0
elexiswsd1.1121.sl.131940	1.8	0.7662384356489861	3	7	1	1	1.0
ssj243.1587.5748	3.230769230769231	2.156926699019987	10	32	5	2	2.5
ssj145.1011.3808	2.2	0.9121413304668073	3	7	1	1	1.0
ssj144.1003.3780	2.1666666666666665	1.5089842075004363	5	16	1	1	1.0
ssj80.521.1969	2.7222222222222223	1.6861906636276205	7	22	2	1	2.0
ssj28.168.676	1.25	1.0193097735797902	3	6	1	1	1.0
ssj81.531.2010	2.3846153846153846	0.7600104219871314	6	18	3	2	1.5
ssj142.938.3589	2.466666666666667	1.6024499355061135	5	17	1	1	1.0
ssj27.155.636	3.3125	0.8817383503674954	5	21	2	2	1.0
elexiswsd1.1086.sl.131905	1.4	0.81482030987581	4	7	1	1	1.0
ssj162.1117.4122	1.5555555555555556	1.2060856807231253	7	11	2	1	2.0
ssj137.883.3386	2.6315789473684212	1.4005151979355421	6	23	2	1	2.0
ssj226.1475.5377	4.37037037037037	1.8567185895340659	5	30	2	1	2.0
ssj87.579.2192	2.3448275862068964	1.1780096300835772	9	34	5	3	1.6666666666666667
ssj69.435.1661	2.4375	1.4682765117576821	5	20	3	2	1.5
ssj456.2508.8863	2.7333333333333334	1.49979578144603	9	36	4	2	2.0
ssj201.1354.4884	5.052631578947368	1.3501764140588197	7	23	1	1	1.0
ssj194.1307.4721	3.0	1.7886634841040945	8	55	5	2	2.5
ssj77.505.1893	4.909090909090909	0.9273875274409108	7	27	3	2	1.5
ssj214.1424.5167	3.085714285714286	1.849838501509086	9	40	4	1	4.0
ssj255.1641.5903	2.0	0.8958797346140274	3	8	1	1	1.0
ssj100.645.2475	2.4	1.3744360978112327	5	19	2	1	2.0
ssj343.2006.7127	2.806451612903226	1.2343788324071905	5	36	4	4	1.0
ssj300.1823.6455	2.4864864864864864	1.443894436251351	11	42	5	2	2.5
ssj222.1462.5303	3.263157894736842	1.4884717201037545	4	21	2	2	1.0
elexiswsd1.797.sl.131615	2.642857142857143	0.6942416720586362	6	17	1	1	1.0
ssj85.561.2141	2.466666666666667	1.4241124635367473	4	18	2	1	2.0
elexiswsd1.1008.sl.131827	2.611111111111111	1.6843576715333737	7	20	1	1	1.0
ssj226.1473.5364	5.363636363636363	0.13412094442819092	8	27	3	1	3.0
ssj141.895.3425	2.111111111111111	1.3243529613655454	4	12	2	1	2.0
ssj129.819.3076	14.041666666666666	1.0530021848304434	2	30	1	1	1.0
ssj344.2008.7132	1.9285714285714286	1.4674680846356092	7	16	1	1	1.0
elexiswsd1.986.sl.131805	3.5	1.5198257537444133	6	20	2	1	2.0
ssj370.2114.7514	3.3529411764705883	0.7560748925838289	5	22	3	3	1.0
ssj160.1077.4024	1.8571428571428572	0.903222010455488	4	10	1	1	1.0
ssj477.2578.9192	2.0	0.34657359027997275	3	5	1	1	1.0
ssj242.1584.5730	2.911764705882353	1.845713483286675	7	40	6	4	1.5
ssj63.389.1538	1.0	0.34657359027997275	2	3	1	1	1.0
ssj9.40.191	3.9302325581395348	1.3166204148343204	6	51	6	2	3.0
ssj201.1356.4899	3.923076923076923	1.1980730821987478	4	16	1	1	1.0
ssj250.1607.5834	2.9545454545454546	1.5018971809817545	6	26	2	1	2.0
ssj264.1676.6006	1.8	0.7662384356489861	3	7	1	1	1.0
ssj317.1893.6747	2.4	0.8251299534771779	4	13	2	1	2.0
ssj193.1297.4686	2.764705882352941	0.39967241437426554	5	21	3	2	1.5
ssj325.1933.6875	2.375	1.822641766355478	7	28	3	2	1.5
ssj255.1638.5895	3.0952380952380953	1.365351461217154	6	24	1	1	1.0
ssj97.627.2407	1.5	0.05889151782819164	3	4	1	1	1.0
ssj226.1496.5441	2.5454545454545454	0.2646383990223519	5	15	1	1	1.0
ssj42.247.983	2.0	1.1512925464970227	4	12	2	2	1.0
ssj216.1437.5204	2.2	0.01626159585277994	3	7	1	1	1.0
ssj154.1052.3941	1.75	0.9382503488415728	3	6	1	1	1.0
ssj327.1961.6982	2.9285714285714284	0.5915875179985528	7	33	3	2	1.5
elexiswsd1.1493.sl.132318	2.25	0.5753641449035618	7	20	2	1	2.0
ssj36.215.890	2.1666666666666665	0.9274088025975961	3	9	1	1	1.0
ssj456.2508.8862	2.9444444444444446	1.1699846795091755	5	23	3	2	1.5
ssj138.884.3393	4.064516129032258	0.661272490056214	9	81	7	5	1.4
ssj266.1684.6027	3.3333333333333335	1.6428932650754138	8	41	5	3	1.6666666666666667
elexiswsd1.317.sl.131133	2.272727272727273	1.1826860405464052	3	13	1	1	1.0
elexiswsd1.502.sl.131319	1.7142857142857142	1.3298383084089973	3	9	1	1	1.0
ssj212.1407.5106	2.2142857142857144	1.4975538644653983	4	16	1	1	1.0
ssj29.178.717	4.052631578947368	0.7660002274559223	7	42	6	4	1.5
ssj192.1265.4576	2.3529411764705883	1.4568202965844153	6	22	3	1	3.0
ssj193.1297.4687	2.2	1.4614474748008623	5	18	2	1	2.0
ssj91.602.2266	2.6	0.1507924888103862	5	8	1	1	1.0
ssj61.377.1510	3.272727272727273	1.2557772956354458	4	14	2	1	2.0
ssj78.514.1940	2.4	1.2487788836707796	3	13	1	1	1.0
ssj451.2469.8643	3.5	0.13353139262452263	4	11	2	1	2.0
ssj193.1291.4668	2.7222222222222223	1.1368845192935657	4	21	2	2	1.0
elexiswsd1.1237.sl.132056	2.7058823529411766	1.3941336941228857	4	20	2	2	1.0
elexiswsd1.444.sl.131260	2.7222222222222223	1.1368845192935657	5	22	4	2	2.0
ssj341.1990.7067	2.5	0.9758040850849755	6	26	2	2	1.0
elexiswsd1.251.sl.000000	2.7142857142857144	1.472292381193525	4	16	1	1	1.0
elexiswsd1.6.sl.130819	2.272727272727273	1.6974957491369844	6	25	2	1	2.0
ssj152.1038.3894	2.0	1.354025100551105	4	14	1	1	1.0
ssj375.2158.7666	1.8	0.5635058815949039	6	13	3	2	1.5
ssj88.580.2193	3.78125	1.095960489162794	7	39	3	2	1.5
ssj76.496.1858	2.7916666666666665	1.1116942704650072	6	29	5	3	1.6666666666666667
ssj237.1563.5661	3.466666666666667	0.11083158307188774	4	20	3	3	1.0
ssj31.187.758	2.9	1.3290351343985947	4	13	2	1	2.0
ssj456.2508.8859	1.0	0.34657359027997275	2	3	1	1	1.0
ssj228.1512.5492	3.0	1.503391054870288	6	17	3	2	1.5
ssj94.620.2358	n/a	n/a	2	2	1	1	1.0
ssj88.587.2211	1.7272727272727273	1.3455511105910607	6	16	2	1	2.0
ssj360.2080.7368	3.3529411764705883	0.5533423385297467	5	20	3	2	1.5
elexiswsd1.1417.sl.132239	1.5	1.2951335827229133	3	8	1	1	1.0
ssj44.268.1076	3.2758620689655173	1.3017858095962205	8	34	6	4	1.5
elexiswsd1.91.sl.130906	2.0	0.5493061443340547	2	5	1	1	1.0
ssj118.754.2846	3.3333333333333335	0.7316277011280093	3	15	2	2	1.0
ssj142.962.3667	2.4	0.9689709897030683	4	13	2	2	1.0
ssj412.2284.8055	3.0416666666666665	1.0259274487075822	5	31	2	1	2.0
elexiswsd1.761.sl.131579	2.0	0.9729550745276567	3	9	2	2	1.0
elexiswsd1.1057.sl.131876	2.125	0.9790961490234832	4	11	1	1	1.0
ssj374.2151.7641	2.6176470588235294	1.6967841518061297	8	41	3	2	1.5
ssj33.194.794	2.3636363636363638	0.33874637117607365	8	14	2	1	2.0
elexiswsd1.1294.sl.132114	2.6666666666666665	1.5811527366899032	5	24	3	3	1.0
ssj217.1442.5229	3.5609756097560976	0.9333250686280979	7	54	7	5	1.4
ssj98.633.2442	4.2	0.9790723433618279	7	30	3	1	3.0
elexiswsd1.1543.sl.132368	3.0454545454545454	1.8770569395945902	5	26	3	1	3.0
ssj128.813.3065	3.6956521739130435	0.6071636576833807	6	27	3	2	1.5
ssj325.1934.6882	3.727272727272727	1.034563388990271	5	14	1	1	1.0
ssj59.361.1457	3.0	1.8971199848858813	6	30	4	1	4.0
ssj287.1757.6246	2.5416666666666665	1.3493540619085524	6	28	1	1	1.0
ssj26.127.525	1.75	0.9382503488415728	3	6	1	1	1.0
ssj73.461.1735	3.1578947368421053	1.3620346773674779	6	45	6	3	2.0
elexiswsd1.406.sl.131222	1.6666666666666667	1.4836663995161465	4	11	1	1	1.0
ssj267.1690.6036	1.6363636363636365	1.5111901075184413	4	13	1	1	1.0
elexiswsd1.39.sl.130853	1.5	1.3274028432916989	5	10	1	1	1.0
ssj384.2197.7788	2.5833333333333335	1.5758474489276226	5	17	2	1	2.0
elexiswsd1.15.sl.130828	1.7692307692307692	1.4050770008231006	7	16	2	1	2.0
ssj61.371.1491	1.5714285714285714	1.214117131344545	4	9	1	1	1.0
ssj453.2495.8774	1.4	1.1613939001557827	3	7	2	1	2.0
ssj349.2038.7214	2.6923076923076925	0.6386495649828638	4	16	2	2	1.0
ssj407.2270.8020	2.230769230769231	1.3760079408198587	5	15	1	1	1.0
ssj118.757.2855	1.5	0.49041462650586304	3	7	1	1	1.0
ssj63.395.1560	3.772727272727273	1.634329744268984	5	27	3	2	1.5
elexiswsd1.1393.sl.132215	2.6470588235294117	1.7626861911216336	5	22	2	1	2.0
ssj364.2092.7419	3.466666666666667	1.7398798520826286	6	38	3	2	1.5
ssj40.238.952	2.4615384615384617	1.5329806798896013	4	17	3	2	1.5
ssj309.1858.6582	1.75	0.8266785731844679	2	6	1	1	1.0
elexiswsd1.732.sl.131550	3.625	1.3408933977072526	5	19	1	1	1.0
ssj81.532.2024	2.2142857142857144	1.6232110786058513	5	17	2	1	2.0
elexiswsd1.1108.sl.131927	2.823529411764706	1.6210723300704333	6	21	1	1	1.0
ssj473.2564.9135	1.6666666666666667	1.3580091853756935	4	8	1	1	1.0
ssj459.2520.8941	2.5625	1.1384581972153094	5	18	1	1	1.0
ssj386.2217.7844	2.6	1.203232611740719	5	17	3	2	1.5
ssj373.2143.7622	2.9047619047619047	1.6548574288110085	6	28	2	2	1.0
elexiswsd1.225.sl.131041	1.9090909090909092	0.5523204714741328	6	14	2	1	2.0
ssj116.726.2723	1.8	1.2566530621548493	5	12	1	1	1.0
ssj144.1004.3786	3.111111111111111	1.2060856807231253	4	14	2	1	2.0
elexiswsd1.1388.sl.132210	2.6315789473684212	1.8586605638726197	7	23	2	1	2.0
ssj220.1451.5256	9.709677419354838	0.5561294580211563	5	50	1	1	1.0
ssj348.2025.7178	2.7222222222222223	1.1368845192935657	6	24	1	1	1.0
ssj53.327.1332	2.6097560975609757	2.0964769019937406	8	46	4	2	2.0
ssj253.1628.5873	2.235294117647059	0.6122338563579384	6	20	4	2	2.0
elexiswsd1.1096.sl.131915	2.0833333333333335	1.201631330373745	4	15	1	1	1.0
elexiswsd1.524.sl.131341	2.8	0.6709792736499196	3	7	1	1	1.0
ssj66.413.1590	3.074074074074074	2.1139416063838685	6	33	1	1	1.0
ssj144.976.3712	3.7083333333333335	0.27844437578977843	7	33	1	1	1.0
ssj84.553.2097	2.6666666666666665	1.4718081362074886	4	17	1	1	1.0
ssj73.465.1748	1.6666666666666667	1.189773067065087	3	8	1	1	1.0
ssj482.2602.9268	2.1666666666666665	1.3651431712745459	5	15	2	1	2.0
ssj46.300.1219	n/a	n/a	2	2	1	1	1.0
ssj172.1180.4309	n/a	n/a	2	3	1	1	1.0
elexiswsd1.858.sl.131676	2.0	0.6263814842476839	4	10	2	1	2.0
elexiswsd1.165.sl.130981	2.0	1.7249937729157936	5	16	1	1	1.0
ssj255.1638.5894	2.4827586206896552	2.1908842979917638	9	35	4	2	2.0
ssj282.1741.6192	2.3846153846153846	1.218155787924209	5	16	2	1	2.0
ssj325.1947.6922	2.8846153846153846	1.7209492399929356	5	32	4	3	1.3333333333333333
ssj81.526.1987	3.125	0.09971351234844669	3	11	2	1	2.0
ssj332.1974.7014	1.8333333333333333	1.643769031594817	7	20	2	1	2.0
ssj102.656.2503	1.5714285714285714	1.416849685398627	3	9	1	1	1.0
ssj203.1366.4961	4.105263157894737	1.532169131643289	4	24	3	1	3.0
elexiswsd1.1459.sl.132284	2.6363636363636362	0.22954707921108186	4	14	2	1	2.0
